year,link
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/284/suppl/C
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/283/suppl/C
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/282/suppl/C
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/281/suppl/C
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/280/suppl/C
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/279/suppl/C
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/278/suppl/C
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/277/suppl/C
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/276/suppl/C
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/275/suppl/C
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/274/suppl/C
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/273/suppl/C
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/272/suppl/C
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/271/suppl/C
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/270/suppl/C
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/269/suppl/C
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/268/suppl/C
2023,https://www.sciencedirect.com/journal/ocean-engineering/vol/267/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/266/part/P5
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/266/part/P4
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/266/part/P3
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/266/part/P2
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/266/part/P1
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/265/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/264/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/263/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/262/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/261/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/260/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/259/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/258/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/257/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/256/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/255/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/254/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/253/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/252/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/251/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/250/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/249/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/248/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/247/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/246/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/245/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/244/suppl/C
2022,https://www.sciencedirect.com/journal/ocean-engineering/vol/243/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/242/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/241/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/240/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/239/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/238/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/237/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/236/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/235/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/234/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/233/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/232/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/231/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/230/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/229/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/228/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/227/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/226/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/225/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/224/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/223/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/222/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/221/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/220/suppl/C
2021,https://www.sciencedirect.com/journal/ocean-engineering/vol/219/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/218/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/217/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/216/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/215/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/214/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/213/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/212/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/211/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/210/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/209/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/208/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/207/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/206/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/205/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/204/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/203/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/202/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/201/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/200/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/199/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/198/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/197/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/196/suppl/C
2020,https://www.sciencedirect.com/journal/ocean-engineering/vol/195/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/194/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/193/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/192/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/191/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/190/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/189/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/188/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/187/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/186/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/185/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/184/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/183/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/182/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/181/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/180/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/179/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/178/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/177/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/176/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/175/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/174/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/173/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/172/suppl/C
2019,https://www.sciencedirect.com/journal/ocean-engineering/vol/171/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/170/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/169/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/168/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/167/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/166/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/165/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/164/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/163/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/162/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/161/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/160/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/159/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/158/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/157/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/156/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/155/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/154/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/153/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/152/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/151/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/150/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/149/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/148/suppl/C
2018,https://www.sciencedirect.com/journal/ocean-engineering/vol/147/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/146/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/145/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/144/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/143/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/142/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/141/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/140/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/139/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/138/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/137/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/136/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/135/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/134/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/133/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/132/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/131/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/130/suppl/C
2017,https://www.sciencedirect.com/journal/ocean-engineering/vol/129/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/128/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/127/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/126/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/125/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/124/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/124/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/123/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/122/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/121/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/120/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/119/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/118/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/117/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/116/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/115/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/114/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/113/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/112/suppl/C
2016,https://www.sciencedirect.com/journal/ocean-engineering/vol/111/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/110/part/PB
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/110/part/PA
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/109/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/108/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/107/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/106/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/105/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/104/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/103/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/102/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/101/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/100/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/99/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/98/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/97/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/96/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/95/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/94/suppl/C
2015,https://www.sciencedirect.com/journal/ocean-engineering/vol/93/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/92/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/91/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/90/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/89/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/88/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/87/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/86/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/85/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/84/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/83/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/82/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/81/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/80/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/79/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/78/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/77/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/76/suppl/C
2014,https://www.sciencedirect.com/journal/ocean-engineering/vol/75/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/74/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/73/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/72/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/71/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/70/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/69/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/68/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/67/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/66/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/65/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/64/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/63/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/62/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/61/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/60/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/59/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/58/suppl/C
2013,https://www.sciencedirect.com/journal/ocean-engineering/vol/57/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/56/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/55/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/54/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/53/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/52/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/51/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/50/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/49/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/48/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/47/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/46/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/45/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/44/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/43/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/42/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/41/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/40/suppl/C
2012,https://www.sciencedirect.com/journal/ocean-engineering/vol/39/suppl/C
2011,https://www.sciencedirect.com/journal/ocean-engineering/vol/38/issue/17
2011,https://www.sciencedirect.com/journal/ocean-engineering/vol/38/issue/16
2011,https://www.sciencedirect.com/journal/ocean-engineering/vol/38/issue/14
2011,https://www.sciencedirect.com/journal/ocean-engineering/vol/38/issue/13
2011,https://www.sciencedirect.com/journal/ocean-engineering/vol/38/issue/11
2011,https://www.sciencedirect.com/journal/ocean-engineering/vol/38/issue/10
2011,https://www.sciencedirect.com/journal/ocean-engineering/vol/38/issue/8
2011,https://www.sciencedirect.com/journal/ocean-engineering/vol/38/issue/7
2011,https://www.sciencedirect.com/journal/ocean-engineering/vol/38/issue/5
2011,https://www.sciencedirect.com/journal/ocean-engineering/vol/38/issue/4
2011,https://www.sciencedirect.com/journal/ocean-engineering/vol/38/issue/2
2011,https://www.sciencedirect.com/journal/ocean-engineering/vol/38/issue/1
2010,https://www.sciencedirect.com/journal/ocean-engineering/vol/37/issue/17
2010,https://www.sciencedirect.com/journal/ocean-engineering/vol/37/issue/16
2010,https://www.sciencedirect.com/journal/ocean-engineering/vol/37/issue/14
2010,https://www.sciencedirect.com/journal/ocean-engineering/vol/37/issue/13
2010,https://www.sciencedirect.com/journal/ocean-engineering/vol/37/issue/11
2010,https://www.sciencedirect.com/journal/ocean-engineering/vol/37/issue/10
2010,https://www.sciencedirect.com/journal/ocean-engineering/vol/37/issue/8
2010,https://www.sciencedirect.com/journal/ocean-engineering/vol/37/issue/7
2010,https://www.sciencedirect.com/journal/ocean-engineering/vol/37/issue/5
2010,https://www.sciencedirect.com/journal/ocean-engineering/vol/37/issue/4
2010,https://www.sciencedirect.com/journal/ocean-engineering/vol/37/issue/2
2010,https://www.sciencedirect.com/journal/ocean-engineering/vol/37/issue/1
2009,https://www.sciencedirect.com/journal/ocean-engineering/vol/36/issue/17
2009,https://www.sciencedirect.com/journal/ocean-engineering/vol/36/issue/15
2009,https://www.sciencedirect.com/journal/ocean-engineering/vol/36/issue/14
2009,https://www.sciencedirect.com/journal/ocean-engineering/vol/36/issue/12
2009,https://www.sciencedirect.com/journal/ocean-engineering/vol/36/issue/11
2009,https://www.sciencedirect.com/journal/ocean-engineering/vol/36/issue/9
2009,https://www.sciencedirect.com/journal/ocean-engineering/vol/36/issue/8
2009,https://www.sciencedirect.com/journal/ocean-engineering/vol/36/issue/6
2009,https://www.sciencedirect.com/journal/ocean-engineering/vol/36/issue/5
2009,https://www.sciencedirect.com/journal/ocean-engineering/vol/36/issue/3
2009,https://www.sciencedirect.com/journal/ocean-engineering/vol/36/issue/2
2009,https://www.sciencedirect.com/journal/ocean-engineering/vol/36/issue/1
2008,https://www.sciencedirect.com/journal/ocean-engineering/vol/35/issue/17
2008,https://www.sciencedirect.com/journal/ocean-engineering/vol/35/issue/16
2008,https://www.sciencedirect.com/journal/ocean-engineering/vol/35/issue/14
2008,https://www.sciencedirect.com/journal/ocean-engineering/vol/35/issue/13
2008,https://www.sciencedirect.com/journal/ocean-engineering/vol/35/issue/11
2008,https://www.sciencedirect.com/journal/ocean-engineering/vol/35/issue/10
2008,https://www.sciencedirect.com/journal/ocean-engineering/vol/35/issue/8
2008,https://www.sciencedirect.com/journal/ocean-engineering/vol/35/issue/7
2008,https://www.sciencedirect.com/journal/ocean-engineering/vol/35/issue/5
2008,https://www.sciencedirect.com/journal/ocean-engineering/vol/35/issue/3
2008,https://www.sciencedirect.com/journal/ocean-engineering/vol/35/issue/2
2008,https://www.sciencedirect.com/journal/ocean-engineering/vol/35/issue/1
2007,https://www.sciencedirect.com/journal/ocean-engineering/vol/34/issue/17
2007,https://www.sciencedirect.com/journal/ocean-engineering/vol/34/issue/16
2007,https://www.sciencedirect.com/journal/ocean-engineering/vol/34/issue/14
2007,https://www.sciencedirect.com/journal/ocean-engineering/vol/34/issue/13
2007,https://www.sciencedirect.com/journal/ocean-engineering/vol/34/issue/11
2007,https://www.sciencedirect.com/journal/ocean-engineering/vol/34/issue/10
2007,https://www.sciencedirect.com/journal/ocean-engineering/vol/34/issue/8
2007,https://www.sciencedirect.com/journal/ocean-engineering/vol/34/issue/7
2007,https://www.sciencedirect.com/journal/ocean-engineering/vol/34/issue/5
2007,https://www.sciencedirect.com/journal/ocean-engineering/vol/34/issue/3
2007,https://www.sciencedirect.com/journal/ocean-engineering/vol/34/issue/2
2007,https://www.sciencedirect.com/journal/ocean-engineering/vol/34/issue/1
2006,https://www.sciencedirect.com/journal/ocean-engineering/vol/33/issue/17
2006,https://www.sciencedirect.com/journal/ocean-engineering/vol/33/issue/16
2006,https://www.sciencedirect.com/journal/ocean-engineering/vol/33/issue/14
2006,https://www.sciencedirect.com/journal/ocean-engineering/vol/33/issue/13
2006,https://www.sciencedirect.com/journal/ocean-engineering/vol/33/issue/11
2006,https://www.sciencedirect.com/journal/ocean-engineering/vol/33/issue/10
2006,https://www.sciencedirect.com/journal/ocean-engineering/vol/33/issue/8
2006,https://www.sciencedirect.com/journal/ocean-engineering/vol/33/issue/7
2006,https://www.sciencedirect.com/journal/ocean-engineering/vol/33/issue/5
2006,https://www.sciencedirect.com/journal/ocean-engineering/vol/33/issue/3
2006,https://www.sciencedirect.com/journal/ocean-engineering/vol/33/issue/2
2006,https://www.sciencedirect.com/journal/ocean-engineering/vol/33/issue/1
2005,https://www.sciencedirect.com/journal/ocean-engineering/vol/32/issue/17
2005,https://www.sciencedirect.com/journal/ocean-engineering/vol/32/issue/16
2005,https://www.sciencedirect.com/journal/ocean-engineering/vol/32/issue/14
2005,https://www.sciencedirect.com/journal/ocean-engineering/vol/32/issue/13
2005,https://www.sciencedirect.com/journal/ocean-engineering/vol/32/issue/11
2005,https://www.sciencedirect.com/journal/ocean-engineering/vol/32/issue/10
2005,https://www.sciencedirect.com/journal/ocean-engineering/vol/32/issue/8
2005,https://www.sciencedirect.com/journal/ocean-engineering/vol/32/issue/7
2005,https://www.sciencedirect.com/journal/ocean-engineering/vol/32/issue/5
2005,https://www.sciencedirect.com/journal/ocean-engineering/vol/32/issue/3
2005,https://www.sciencedirect.com/journal/ocean-engineering/vol/32/issue/2
2005,https://www.sciencedirect.com/journal/ocean-engineering/vol/32/issue/1
2004,https://www.sciencedirect.com/journal/ocean-engineering/vol/31/issue/17
2004,https://www.sciencedirect.com/journal/ocean-engineering/vol/31/issue/16
2004,https://www.sciencedirect.com/journal/ocean-engineering/vol/31/issue/14
2004,https://www.sciencedirect.com/journal/ocean-engineering/vol/31/issue/13
